Id,Name,Address,City,State,ZIP,Phone,Type
250187862609,BEDFORD STUYVESANT FAMILY HEALTH CTR,1456 FULTON STREET,BROOKLYN,NY,112162505,7186364500,00-04
107143580200,KENMORE MERCY HOSPITAL,2950 ELMWOOD AVE,KENMORE,NY,142171304,7164476100,00-09
676013385215,NEIGHBORHOOD HEALTH CENTER OF WNY  INC.,155 LAWN AVE,BUFFALO,NY,142071816,7168752904,00-04
854405255779,TIAN YANG FAMILY HEALTH NP  PC,391 PELHAM RD,SOMERS,NY,105892811,9173029100,12-70
389146266832,PUTNAM HOSPITAL CENTER,670 STONELEIGH AVE,CARMEL,NY,105123997,8452795711,00-09
416303302028,NORTH SHORE LIJ URGENT CARE PC,265 SUNRISE HWY STE 20,YORKTOWN HEIGHTS,NY,10598,5163214967,12-70
853267789742,WATERVIEW ACQUISITION I LLC,537 ROUTE 22,PURDYS,NY,105782900,9142773691,00-18
911100114309,AVENUE X PRIMARY MEDICAL CARE PC,400 AVENUE X,BROOKLYN,NY,112236008,7183766500,12-70
389652196723,CARE FOR THE HOMELESS,691 E 138TH ST,BRONX,NY,104543307,7189938900,00-04
172804899924,ST BARNABAS HOSPITAL,4422 THIRD AVENUE,BRONX,NY,104572545,7189603867,00-09
375410602578,UNION COMMUNITY HEALTH CENTER  INC,4487 THIRD AVENUE,BRONX,NY,104571526,7189606173,00-04
951198604128,NORTHERN MANHATTAN REHABILITATION AND NURSING CTR,116 EAST 125TH ST,NEW YORK,NY,100351612,2124261284,00-18
646845523290,NYU LANGONE HOSPITALS,259 1ST ST,MINEOLA,NY,115014293,5165761820,00-09
997057917165,MARK MARKLAND NP IN FAMILY HEALTH  PC,114110 230TH ST,GARDEN CITY,NY,115304808,3478793469,12-70
239856200000,CREEDMOOR PSYCHIATRIC CENTER,7925 WINCHESTER BLVD,QUEENS VILLAGE,NY,114272199,7184647500,00-09
682162372844,SAKHO NP IN FAMILY HEALTH PLLC,11572 FRANCIS LEWIS BLVD,CAMBRIA HTS,NY,114111028,7182768666,12-70
161541548898,GLEN COVE HOSPITAL,101 SAINT ANDREWS LN,GLEN COVE,NY,115422254,5166747300,00-09
160848635557,COMPREHENSIVE MEDICAL HEALTH WELLNESS PC,3 DOSORIS LN,GLEN COVE,NY,115422267,5166099400,12-70
668878729722,LIVE WELL MEDICAL CARE PC,178 DAHILL RD STE 1,ROCKAWAY PARK,NY,116942408,3477873974,12-70
844101386249,EXCEL URGENT CARE OF ASTORIA PLLC,157-40 CROSSBAY BLVD,HOWARD BEACH,NY,114142747,8455653700,12-70
143076427159,ROCKLAND FAMILY MEDICAL CARE PC,6 MELNICK DR,MONSEY,NY,109522910,8453529292,12-70
831934575904,BEN GILMAN SPRING VALLEY MEDICAL & DENTAL CLINIC,175 RTE 59,MONSEY,NY,109523333,8453521400,00-04
151956712966,NYS OFFICE OF MENTAL HEALTH,599 CONVENT ROAD,ORANGEBURG,NY,109621106,8453597400,00-09
941961318258,NORTHERN METROPOLITAN INC,225 MAPLE AVE,MONSEY,NY,109522715,8453529000,00-18
591554673528,OPEN DOOR FAMILY MEDICAL CENTER INC,5 GRACE CHURCH ST,PORT CHESTER,NY,105734911,9149378899,00-04
596376366267,NORTHEAST URGENT CARE MEDICAL ASSOCIATES PLLC,1030 W BOSTON POST RD,WHITE PLAINS,NY,106071465,9147772273,12-70
633643672302,ST. LUKE RESIDENTIAL HEALTH CARE FACILITY  INC.,299 E RIVER RD,OSWEGO,NY,131266400,3153423166,12-70
844490645321,WHITE PLAINS HOSPITAL  HOME CARE,90 SOUTH RIDGE STREET,RYE BROOK,NY,105732867,9146811087,00-06
509399126122,ROCHESTER GENERAL HOSPITAL,1425 PORTLAND AVE,WOLCOTT,NY,145909792,5859224000,00-09
587393445006,JANSEN HOSPICE AND PALLIATIVE CARE,670 WHITE PLAINS ROAD   SUITE 213,SCARSDALE,NY,105835025,9147876158,00-08
146224729665,METRO COMMUNITY HEALTH CENTERS INC,2324 FOREST AVE,STATEN ISLAND,NY,103031506,7184470200,00-04
696391301891,SETTLEMENT HEALTH AND MEDICAL SERVICES INC,212 E 106TH ST,NEW YORK,NY,100294007,2123602600,00-04
724946731764,FAMILY HEALTH CENTER OF HARLEM,1824 MADISON AVENUE,NEW YORK,NY,100353832,2124234500,00-04
524845510165,TERENCE CARDINAL COOKE HEALTH CARE CENTER,1249 5TH AVE,NEW YORK,NY,100294413,2123603764,00-09
690148667808,COMMUNITY MEDICAL CARE PC,19909 HILLSIDE AVE,HOLLIS,NY,114232130,7184541732,12-70
907781689568,HOLLIS PARK MANOR NURSING HOME,191 06 HILLSIDE AVENUE,HOLLIS,NY,114231942,7184791010,00-18
547811333810,LIVING WATER NP IN FAMILY HEALTH PLLC,78 MARGARET DR,VALLEY STREAM,NY,115801741,9175137462,12-70
382785473670,PARKER JEWISH INSTITUTE FOR HEALTH CARE AND REHABILITATION,27111 76TH AVE,NEW HYDE PARK,NY,110401436,7182892100,00-08
526379706137,MS ALAM MEDICAL CARE PC,170-07 HILLSIDE AVENUE,JAMAICA,NY,114324546,3473809050,12-70
555116640221,NEW YORK CITY HEALTH AND HOSPITALS CORPORATION,8268 164TH ST,JAMAICA,NY,114321121,7188832929,00-09
164628124788,HILLSIDE URGENT CARE PLLC,16403 HILLSIDE AVE,JAMAICA,NY,114324140,7185548072,12-70
829365208724,SETON HEALTH AT SCHUYLER RIDGE RESIDENTIAL HEALTHCARE,1 ABELE DR,CLIFTON PARK,NY,120652951,5183711400,12-70
835397795587,ALBANY MEDICAL CENTER HOSPITAL,43 NEW SCOTLAND AVE,NISKAYUNA,NY,123096311,8662627476,00-09
130588771288,M J H S HOSPICE AND PALLIATIVE CARE  INC,39 BROADWAY  SUITE 200,NEW YORK,NY,100063039,2124202844,00-08
903285642760,CENTRALMED URGENT CARE AND PRIMARY CARE LLP,1662 CENTRAL AVE,COLONIE,NY,122054059,5182401456,12-70
666552317428,CARE FOR THE HOMELESS,89-111 PORTER AVENUE,BROOKLYN,NY,112371417,7184172535,00-04
344158722440,THE NEW YORK AND PRESBYTERIAN HOSPITAL,525 E 68TH ST,NEW YORK,NY,100654870,2127465454,00-09
569797550723,PLAZA EAST INTERNAL MEDICINE PC,110 E 59TH ST,NEW YORK,NY,100165442,2127507404,12-70
234484522342,NEW WINDSOR FAMILY MEDICINE PLLC,575 HUDSON VALLEY AVE,NEW WINDSOR,NY,125534746,8452202270,12-70
533907800067,JERICHO ROAD MINISTRIES INC,100 E TUPPER ST,BUFFALO,NY,142031315,7168816191,00-04
613074341434,WELLNOW URGENT CARE PC,7375 OSWEGO RD,WEST SENECA,NY,142243339,7166999032,12-70
783950206611,BRIGHTON FAMILY MEDICINE LLP,945 E HENRIETTA RD,ROCHESTER,NY,146231419,5852926440,12-70
250579602573,COUNTY OF MONROE,435 E HENRIETTA RD,ROCHESTER,NY,146204629,5857606500,00-09
302684169452,SAXONY PRIMARY CARE PLLC,7 WEMBLEY CT,ALBANY,NY,122053851,5187044320,12-70
157275694077,SHAKER PLACE REHABILITATION AND NURSING CENTER,780 ALBANY SHAKER ROAD,ALBANY,NY,122111058,5188692231,00-18
640948462094,EXTEND CARE FAMILY HEALTH NP PLLC,101 HERKIMER RD,UTICA,NY,135022311,3157246144,12-70
306509427154,MOHAWK VALLEY PSYCHIATRIC CENTER,1400 NOYES ST,UTICA,NY,135023802,3157976800,00-09
369338863440,UTICA COMMUNITY HLTH CTR,1651 ONEIDA STREET,UTICA,NY,135014866,3157937600,00-04
883745468257,TRUSTEES OF THE MASONIC HALL AND ASYLUM FUND,2150 BLEECKER ST,UTICA,NY,135011738,3157984800,00-18
534411555661,SAWKILL FAMILY MEDICAL ASSOCIATES PC,501 HURLEY AVENUE,HURLEY,NY,124435124,8453394667,12-70
921123546900,HEALTHALLIANCE HOSPITAL MARY'S AVE CAMPUS,105 MARY'S AVE,KINGSTON,NY,124015848,8459436007,00-09
