Id,Name,Address,City,State,ZIP,Phone,Type
406687285581,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,101 CITY DRIVE SOUTH,YORBA LINDA,CA,928864136,7144566112,00-09
367629535035,PROVIDENCE ST. JUDE MEDICAL CENTER,101 E VALENCIA MESA DRIVE,YORBA LINDA,CA,928862026,7149923000,00-09
964729865501,LOS ANGELES CHRISTIAN HEALTH CENTERS,1625 E 4TH STREET,LOS ANGELES,CA,900334201,3232688391,00-04
152521305135,FLOWER VILLA  INC,1480 S. LA CIENEGA BL,LOS ANGELES,CA,900353715,3106523030,00-18
131927291552,LOS ANGELES DOCTORS CORP,2231 SOUTH WESTERN AVE,LOS ANGELES,CA,900189903,3237307300,00-09
778184968729,VENICE FAMILY CLINIC,604 ROSE AVE,VENICE,CA,902912767,3103928636,00-04
460227230963,CFHS HOLDINGS  INC.,4650 LINCOLN BLVD,MARINA DEL REY,CA,902926638,3104485261,00-09
846903188771,CONTRA COSTA EYE MEDICAL CENTER INC,2222 EAST ST,CONCORD,CA,945201924,9256878280,12-70
372903764855,JOHN MUIR BEHAVIORAL HEALTH,2740 GRANT ST,CONCORD,CA,945202265,9256744100,00-09
376587604201,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,2540 EAST ST,CONCORD,CA,945202267,9256828200,00-09
192728178468,WALNUT CREEK URGENT CARE,112 LA CASA VIA STE 135,WALNUT CREEK,CA,94598,9259308200,12-70
802738720084,MENIFEE GLOBAL MEDICAL CENTER,28400 MCCALL BOULEVARD,SUN CITY,CA,925859658,9516798888,00-09
573249661173,YEHOWA MEDICAL SERVICES,1039 W FLORENCE AVE,LOS ANGELES,CA,900442441,3237761500,00-04
297619842027,ST JOHN'S WELL CHILD AND FAMILY CENTER,808 WEST 58TH STREET,LOS ANGELES,CA,900373632,3235411616,00-04
478469879582,PRIME HEALTHCARE CENTINELA LLC,555 E HARDY ST,INGLEWOOD,CA,903014011,3106801488,00-09
511227159239,MEDSIMA URGENT CARE INC,211 N PRAIRIE AVE,INGLEWOOD,CA,903011412,3106734000,12-70
692274377126,HIGH DESERT CARDIAC & MEDICAL CLINIC INC,17868 US HIGHWAY 18,VICTORVILLE,CA,923957795,7609465177,12-70
728589405946,VICTOR VALLEY GLOBAL MEDICAL CENTER,15248 11TH ST,VICTORVILLE,CA,923953704,7602458691,00-09
983070435718,CORWIN URGENT CARE CENTER,16070 TUSCOLA ROAD,APPLE VALLEY,CA,923071691,7602424000,12-70
709909553355,KINDRED HOSPICE,735 CARNEGIE DRIVE SUITE 240,VICTORVILLE,CA,923958300,9098885000,00-08
248687933636,SPRING VALLEY POST ACUTE LLC,14973 HESPERIA ROAD,VICTORVILLE,CA,923953923,7602456477,00-18
709931820609,AUBURN FAMILY OPTOMETRY  INC.,3133 PROFESSIONAL DR,AUBURN,CA,956032463,5308880670,12-70
223780905203,SUTTER VALLEY HOSPITALS,11815 EDUCATION STREET,AUBURN,CA,956022410,8003533369,00-09
223910251071,BAY AREA CONSORTIUM FOR QUALITY HEALTH CARE  INC.,10850 MACARTHUR BLVD,BERKELEY,CA,947051912,5108436194,12-70
218110341717,EL CAMINO HOSPITAL,2500 GRANT RD,MOUNTAIN VIEW,CA,940404344,6509407000,00-09
339554336972,COMMUNITY HEALTH CENTERS OF THE CENTRAL COAST,260 STATION WAY,ARROYO GRANDE,CA,934203359,8054813652,00-04
481994834204,G KAMEN MEDICAL SERVICES AND URGENT CARE ON DEMAND PC,1787 OCEANAIRE CT,SAN LUIS OBISPO,CA,934056832,8058881073,12-70
798721428321,APEX HEALTHCARE MEDICAL CENTER INC,41889 E. FLORIDA AVE,MENIFEE,CA,925866547,9516528700,12-70
606631851310,HOPE HOSPICE & HEALTHCARE  INC,29826 HAUN ROAD  SUITE 108,SUN CITY,CA,925866547,9516798872,00-08
515327511047,INLAND URGENT CARE OF SUN CITY,27168 NEWPORT RD STE 1,MENIFEE,CA,925847383,9512463033,12-70
545839921684,ARCADIA PRIMARY CARE PHYSICIANS MEDICAL CORPORATION,1505 S BALDWIN AVE # B,ARCADIA,CA,910077925,6264451556,12-70
194873353395,SPECIALTY SURGICAL CENTER OF ARCADIA LP,51 N 5TH AVE,ARCADIA,CA,91006,6264719901,00-09
358569696506,NORTHEASTERN RURAL HEALTH CLINICS,209 BIRCH STREET,WESTWOOD,CA,96137,5302563152,00-04
281304771894,INDIAN VALLEY MEDICAL CLINIC,176 HOT SPRINGS ROAD,GREENVILLE,CA,959479747,5302846116,00-17
103741232324,SENECA DISTRICT HOSPITAL,130 BRENTWOOD DRIVE,CHESTER,CA,960200737,5302582121,00-85
243469956998,ADVENTIST HEALTH DELANO,1401 GARCES HIGHWAY,DELANO,CA,932153660,6617254800,00-09
773420989718,UNITED HEALTH CENTERS OF THE SAN JOAQU,476 EAST WASHINGTON AVENUE,EARLIMART,CA,932190000,6618492781,00-04
198088182306,NORTHBAY MEDICAL CENTER,4500 BUSINESS CENTER DR,VACAVILLE,CA,956874100,7076463401,00-09
842628526474,COMMUNITY MEDICAL CENTERS  INC.,600 NUT TREE RD,VACAVILLE,CA,956874686,7073591800,00-04
715018173782,SOLANO COUNTY HEALTH AND SOCIAL SERVICES,1119 EAST MONTE VISTA AVENUE,VACAVILLE,CA,956883009,7077848584,00-04
226537704266,ADVENTIST HEALTH HANFORD,115 MALL DRIVE,SELMA,CA,936623241,2094107200,00-09
965880606189,REEDLEY COMMUNITY HOSPITAL,1025 N DOUTY ST,HANFORD,CA,932303722,5595874349,00-17
250917816008,CLASSIC URGENT CARE A MEDICAL CORPORATION,622 ACADEMY AVE,SANGER,CA,936572423,5593998940,12-70
486785636290,COUNTY OF SANTA CLARA,871 ENBORG CT,SAN JOSE,CA,951282604,4088855000,00-09
735506482586,LINCOLN INTERNAL MEDICINE  A MEDICAL CORP.,801 STERLING PARKWAY #120,LINCOLN,CA,956487327,9164083773,12-70
864128667385,PACIFICA HOSPITAL OF THE VALLEY,9449 SAN FERNANDO ROAD,SUN VALLEY,CA,913521421,8187673310,00-09
577531647572,COMPREHENSIVE COMMUNITY HEALTH CENTERS INC,8316 FOOTHILL BLVD,SUNLAND,CA,910402850,8186306106,00-04
300794380363,NEW VISTA NURSING AND REHABILITATION CENTER,8647 FENWICK STREET.,SUNLAND,CA,910401958,8183521421,00-18
157751740721,SAMUEL DIXON FAMILY HEALTH CENTER  INC.,30257 SAN MARTINEZ RD,VAL VERDE,CA,913842472,6612574008,00-04
790241662044,HENRY MAYO NEWHALL MEMORIAL HOSPITAL,23845 MCBEAN PKWY,VALENCIA,CA,913552001,6612538000,00-09
238996780662,SUK MEDICAL CLINIC INC,15435 S WESTERN AVE STE 201,GARDENA,CA,902494324,3105159874,12-70
349654772708,LA PALMA INTERCOMMUNITY HOSPITAL,7901 WALKER STREET,LA PALMA,CA,906231722,7146707400,00-09
338597719196,ST. JUDE NEIGHBORHOOD HEALTH CENTERS,7758 KNOTT AVE,BUENA PARK,CA,906202420,7145228723,00-04
981097534897,Anaheim,2569 W Woodland Dr,Anaheim,CA,92801,714-763-5300,
276326522919,A&C URGENT CARE INC,1000 S ANAHEIM BLVD STE 200,CERRITOS,CA,907038509,7146344884,12-70
202943965663,ROHNERT PARK HEALTH CENTER,5900 STATE FARM DRIVE  SUITE 200,ROHNERT PARK,CA,949282149,7075597600,00-04
442369993534,SONOMA SPECIALTY HOSPITAL  LLC,501 PETALUMA AVE,SEBASTOPOL,CA,954724215,7078238511,00-09
745501944137,SEBASTOPOL URGENT CARE,555 PETALUMA AVE STE B,SEBASTOPOL,CA,954724224,7072399257,12-70
